employee_id,department,manager_leadership_style,pers_openness,pers_conscientiousness,pers_extraversion,pers_agreeableness,pers_neuroticism,work_flexibility_preference,years_at_company,p_o_fit_score,fit_eligibility_class
EMP_08068,Sales,Democratic,4.08,4.04,3.44,3.53,2.76,4,2.4,36.6,Low
EMP_08069,Product Management,Autocratic/Micromanagement,3.86,3.54,3.79,3.99,3.35,3,6.5,39.5,Low
EMP_08070,Engineering,Democratic,4.01,4.02,4.5,4.38,3.49,1,1.8,35.8,Low
EMP_08071,Data Science,Autocratic/Micromanagement,3.3,3.96,2.96,3.43,2.45,3,10.7,41.6,Low
EMP_08072,Data Science,Supportive,5.0,3.93,3.15,4.65,2.27,3,1.9,51.6,Moderate
EMP_08073,HR,Democratic,3.34,4.08,3.28,4.5,3.52,2,6.3,42.1,Low
EMP_08074,Sales,Supportive,2.56,3.76,2.84,3.84,2.43,2,5.8,55.4,Moderate
EMP_08075,Engineering,Supportive,4.15,4.13,2.97,4.38,3.94,3,1.3,39.3,Low
EMP_08076,HR,Supportive,3.39,3.19,2.18,4.09,2.24,3,6.0,55.5,Moderate
EMP_08077,Engineering,Supportive,3.2,2.89,3.08,3.94,1.84,4,1.1,52.2,Moderate
EMP_08078,Sales,Supportive,4.41,3.51,3.52,3.68,3.04,4,3.6,38.9,Low
EMP_08079,Sales,Democratic,3.04,4.29,2.85,4.99,1.84,4,2.8,49.6,Moderate
EMP_08080,Product Management,Democratic,3.99,3.33,2.65,3.45,2.5,4,3.4,44.2,Low
EMP_08081,Marketing,Democratic,4.86,4.34,3.48,3.53,1.26,5,5.5,56.9,Moderate
EMP_08082,Engineering,Supportive,2.95,3.84,3.41,3.91,2.48,1,0.9,53.8,Moderate
EMP_08083,Engineering,Democratic,3.38,3.28,3.06,4.04,2.45,1,0.5,38.6,Low
EMP_08084,Product Management,Democratic,2.9,3.99,2.7,3.61,3.0,2,5.3,42.1,Low
EMP_08085,Sales,Democratic,4.12,4.41,3.05,3.23,2.64,4,2.8,45.0,Moderate
EMP_08086,HR,Autocratic/Micromanagement,3.91,3.22,2.43,2.63,1.68,4,2.5,50.3,Moderate
EMP_08087,Sales,Supportive,3.64,3.6,2.78,3.79,2.91,4,0.5,47.3,Moderate
EMP_08088,Sales,Autocratic/Micromanagement,4.35,3.7,2.89,2.94,2.11,5,5.9,20.9,Low
EMP_08089,Engineering,Supportive,3.42,3.36,4.31,2.97,2.49,4,4.8,49.1,Moderate
EMP_08090,Marketing,Autocratic/Micromanagement,4.11,3.53,3.82,4.22,2.7,3,8.0,21.1,Low
EMP_08091,Engineering,Autocratic/Micromanagement,4.03,3.99,3.34,3.0,2.03,2,8.0,24.9,Low
EMP_08092,Marketing,Supportive,3.22,3.67,1.86,3.61,2.51,2,0.5,55.1,Moderate
EMP_08093,Data Science,Supportive,3.5,3.75,3.66,3.43,3.07,5,2.4,50.7,Moderate
EMP_08094,Data Science,Supportive,5.0,3.33,4.06,4.84,2.24,4,0.5,58.5,Moderate
EMP_08095,HR,Supportive,3.24,4.33,2.51,4.15,2.37,3,7.3,53.9,Moderate
EMP_08096,Engineering,Democratic,5.0,3.82,3.46,4.05,1.0,4,0.6,46.1,Moderate
EMP_08097,Engineering,Democratic,4.05,3.46,2.59,3.29,1.02,4,7.1,44.9,Low
EMP_08098,Sales,Supportive,3.47,3.82,1.58,3.3,3.26,3,1.9,31.5,Low
EMP_08099,Product Management,Supportive,3.22,3.37,2.69,3.53,2.58,4,2.1,51.8,Moderate
EMP_08100,Marketing,Democratic,3.89,4.83,3.06,4.38,2.96,3,2.8,41.7,Low
EMP_08101,Sales,Supportive,3.96,4.26,3.42,3.59,3.13,4,2.3,44.5,Low
EMP_08102,Sales,Supportive,4.83,4.39,3.45,3.76,2.33,5,0.5,45.9,Moderate
EMP_08103,Engineering,Autocratic/Micromanagement,3.87,4.09,4.95,3.67,1.79,3,1.1,51.4,Moderate
EMP_08104,Marketing,Autocratic/Micromanagement,3.69,3.66,2.81,3.45,3.14,3,0.5,42.7,Low
EMP_08105,Sales,Supportive,3.12,3.97,2.34,5.0,2.59,5,1.9,23.2,Low
EMP_08106,HR,Autocratic/Micromanagement,4.37,2.8,3.21,3.92,2.57,4,1.9,15.9,Low
EMP_08107,Product Management,Autocratic/Micromanagement,2.62,3.91,3.15,3.73,2.8,4,2.2,41.7,Low
EMP_08108,Sales,Autocratic/Micromanagement,3.69,3.85,2.85,3.63,1.4,1,20.0,42.6,Low
EMP_08109,Engineering,Democratic,3.95,3.6,3.55,4.07,1.81,5,5.0,46.9,Moderate
EMP_08110,Data Science,Democratic,3.8,3.81,2.43,3.04,2.3,5,6.4,44.2,Low
EMP_08111,Marketing,Supportive,3.64,3.81,3.25,3.31,1.65,4,0.7,50.9,Moderate
EMP_08112,Engineering,Supportive,3.82,4.67,4.36,3.13,3.28,4,3.3,56.9,Moderate
EMP_08113,Data Science,Democratic,3.0,4.49,4.09,2.9,2.25,4,1.8,59.8,Moderate
EMP_08114,Engineering,Supportive,3.02,3.73,4.32,3.11,2.36,1,0.5,48.3,Moderate
EMP_08115,Marketing,Democratic,4.17,4.13,3.78,3.42,2.12,3,5.1,41.6,Low
EMP_08116,Data Science,Supportive,3.19,4.24,4.03,3.57,1.57,1,3.0,67.0,Moderate
EMP_08117,Sales,Supportive,2.94,3.57,3.37,3.1,2.92,3,14.6,50.1,Moderate
EMP_08118,Data Science,Supportive,3.62,4.39,4.3,3.37,2.12,4,2.3,67.6,Moderate
EMP_08119,Engineering,Democratic,3.27,4.21,2.2,3.81,1.84,1,1.1,54.7,Moderate
EMP_08120,Data Science,Supportive,3.6,3.75,1.93,3.92,2.17,2,0.8,52.4,Moderate
EMP_08121,Engineering,Democratic,3.74,3.57,3.99,3.58,2.82,5,7.6,38.6,Low
EMP_08122,Sales,Supportive,3.91,4.11,2.61,4.22,2.25,2,0.5,54.3,Moderate
EMP_08123,Sales,Autocratic/Micromanagement,4.25,3.92,3.18,4.35,2.15,2,0.5,28.2,Low
EMP_08124,Product Management,Democratic,3.4,3.95,3.15,3.29,3.18,4,2.6,40.9,Low
EMP_08125,Data Science,Democratic,2.69,3.62,3.82,4.26,3.28,1,6.1,33.1,Low
EMP_08126,Product Management,Autocratic/Micromanagement,3.09,4.46,2.68,2.87,3.8,3,1.8,30.3,Low
EMP_08127,Engineering,Supportive,2.72,4.14,2.49,4.68,1.12,2,10.6,60.4,Moderate
EMP_08128,Engineering,Democratic,3.57,4.26,3.49,4.26,2.63,3,6.7,59.4,Moderate
EMP_08129,Engineering,Supportive,3.26,3.08,4.4,2.94,1.44,4,2.2,54.6,Moderate
EMP_08130,Data Science,Supportive,4.58,4.64,2.89,3.81,2.2,5,4.0,68.4,Moderate
EMP_08131,Product Management,Autocratic/Micromanagement,3.38,3.82,3.7,3.93,3.34,5,4.1,39.7,Low
EMP_08132,Data Science,Autocratic/Micromanagement,3.56,3.61,3.68,3.65,2.07,4,1.0,51.0,Moderate
EMP_08133,Data Science,Autocratic/Micromanagement,3.0,3.45,3.36,3.3,2.74,4,1.3,36.7,Low
EMP_08134,Data Science,Supportive,3.44,4.5,3.01,3.73,2.35,5,0.5,57.8,Moderate
EMP_08135,Engineering,Supportive,3.1,3.35,2.17,3.39,2.18,5,3.0,46.6,Moderate
EMP_08136,Engineering,Supportive,2.72,3.86,2.68,3.4,2.62,4,1.8,42.6,Low
EMP_08137,Engineering,Supportive,4.02,4.35,4.28,4.05,1.47,4,0.5,73.5,Moderate
EMP_08138,Data Science,Supportive,3.03,4.34,2.86,3.42,2.35,1,2.5,63.0,Moderate
EMP_08139,Sales,Democratic,4.07,4.55,4.22,3.9,2.26,3,4.8,63.3,Moderate
EMP_08140,Data Science,Democratic,3.82,4.32,3.75,3.69,2.88,3,19.1,52.4,Moderate
EMP_08141,Data Science,Democratic,3.9,4.13,3.39,4.21,2.3,4,0.5,41.8,Low
EMP_08142,Sales,Democratic,4.08,4.06,4.67,3.97,2.71,5,1.2,57.2,Moderate
EMP_08143,Sales,Democratic,4.71,4.22,2.22,4.24,3.75,4,3.4,18.8,Low
EMP_08144,Product Management,Democratic,4.13,4.2,3.86,4.15,3.22,2,17.6,38.7,Low
EMP_08145,Product Management,Supportive,3.25,4.12,3.78,4.55,2.14,3,5.3,51.6,Moderate
EMP_08146,HR,Autocratic/Micromanagement,3.61,4.65,3.19,2.88,2.06,5,2.0,51.3,Moderate
EMP_08147,Sales,Democratic,4.11,3.9,3.38,2.59,1.0,5,0.5,61.1,Moderate
EMP_08148,Engineering,Supportive,3.23,4.65,3.55,3.73,1.14,3,0.5,60.4,Moderate
EMP_08149,Data Science,Supportive,3.85,3.38,4.18,3.44,2.28,2,3.8,52.7,Moderate
EMP_08150,Data Science,Democratic,3.55,3.71,3.17,4.25,2.2,4,0.5,45.4,Moderate
EMP_08151,Engineering,Supportive,3.46,3.47,2.87,3.32,2.04,1,3.7,50.8,Moderate
EMP_08152,Marketing,Supportive,3.87,4.29,2.49,2.98,2.46,1,2.1,56.0,Moderate
EMP_08153,Engineering,Democratic,4.06,3.73,3.31,3.25,1.87,4,0.5,46.5,Moderate
EMP_08154,Marketing,Supportive,3.61,3.74,4.85,3.72,3.02,4,0.5,49.9,Moderate
EMP_08155,Marketing,Autocratic/Micromanagement,3.18,3.69,3.03,4.07,1.0,5,4.3,59.0,Moderate
EMP_08156,Engineering,Supportive,3.66,3.56,2.74,3.57,1.79,3,8.9,57.7,Moderate
EMP_08157,Engineering,Democratic,3.78,3.15,3.3,3.28,2.16,2,4.3,48.7,Moderate
EMP_08158,Data Science,Democratic,3.52,3.38,2.87,3.87,2.74,2,0.9,34.4,Low
EMP_08159,Marketing,Autocratic/Micromanagement,3.21,3.11,1.7,4.04,2.99,3,3.5,40.4,Low
EMP_08160,Sales,Autocratic/Micromanagement,3.51,3.29,2.88,3.22,1.39,4,2.6,49.2,Moderate
EMP_08161,Marketing,Democratic,3.71,3.65,2.92,2.78,1.71,2,0.5,47.9,Moderate
EMP_08162,Sales,Supportive,3.25,4.51,3.46,4.2,2.0,3,14.0,56.0,Moderate
EMP_08163,HR,Democratic,4.43,3.52,3.08,2.7,3.02,3,5.2,34.8,Low
EMP_08164,Data Science,Democratic,4.37,3.7,3.95,3.99,2.49,4,10.2,38.5,Low
EMP_08165,HR,Supportive,2.63,4.61,2.36,4.71,2.33,3,1.0,55.5,Moderate
EMP_08166,Product Management,Supportive,3.52,4.68,3.2,3.75,2.11,3,0.6,53.9,Moderate
EMP_08167,Data Science,Democratic,3.89,3.65,3.57,3.27,2.04,4,1.9,45.0,Moderate
EMP_08168,Product Management,Supportive,3.21,3.94,2.15,4.31,2.79,4,0.9,53.0,Moderate
EMP_08169,Data Science,Autocratic/Micromanagement,4.09,3.85,5.0,3.56,2.98,4,1.1,11.1,Low
EMP_08170,Marketing,Supportive,2.8,3.59,3.36,3.15,1.75,1,6.9,51.2,Moderate
EMP_08171,Engineering,Democratic,3.25,3.9,3.16,4.09,1.66,5,4.5,43.1,Low
EMP_08172,Product Management,Supportive,4.06,3.12,2.42,3.95,2.61,5,1.7,56.0,Moderate
EMP_08173,Engineering,Democratic,4.39,3.93,2.55,2.6,3.1,5,0.5,41.6,Low
EMP_08174,HR,Supportive,3.76,3.94,3.74,4.05,1.84,3,0.6,58.8,Moderate
EMP_08175,Data Science,Supportive,3.81,3.74,2.46,4.13,3.34,3,8.3,40.6,Low
EMP_08176,Data Science,Democratic,3.51,3.78,2.81,3.15,1.31,4,6.4,53.5,Moderate
EMP_08177,Data Science,Autocratic/Micromanagement,4.44,3.91,3.75,4.28,2.72,5,3.0,23.5,Low
EMP_08178,Data Science,Democratic,3.42,4.78,4.07,3.23,2.34,1,0.7,62.5,Moderate
EMP_08179,Data Science,Democratic,4.81,3.76,4.85,4.17,1.71,3,0.5,48.6,Moderate
EMP_08180,Engineering,Autocratic/Micromanagement,4.14,4.08,2.73,4.22,2.58,4,5.8,17.6,Low
EMP_08181,HR,Supportive,2.95,3.6,3.96,4.18,2.97,1,4.2,43.0,Low
EMP_08182,Data Science,Supportive,3.79,3.63,2.79,3.19,2.47,4,11.5,53.1,Moderate
EMP_08183,Engineering,Supportive,3.29,3.11,3.39,3.3,2.05,3,1.5,54.9,Moderate
EMP_08184,Marketing,Supportive,4.22,4.69,3.12,3.87,3.15,5,7.1,48.3,Moderate
EMP_08185,Product Management,Democratic,3.61,4.41,3.3,2.87,1.8,5,1.6,42.9,Low
EMP_08186,Engineering,Supportive,2.75,3.87,3.28,4.48,2.48,3,2.6,50.5,Moderate
EMP_08187,Engineering,Supportive,2.25,3.78,3.19,3.2,2.37,4,12.2,47.0,Moderate
EMP_08188,Data Science,Democratic,3.36,3.56,2.42,2.88,1.82,5,2.7,42.9,Low
EMP_08189,Sales,Supportive,3.09,3.39,2.53,4.14,4.33,4,8.1,45.7,Moderate
EMP_08190,Sales,Autocratic/Micromanagement,4.24,4.16,3.99,3.52,3.33,4,0.5,17.8,Low
EMP_08191,Engineering,Supportive,3.82,4.49,2.93,4.02,2.21,2,7.0,71.0,Moderate
EMP_08192,Sales,Autocratic/Micromanagement,4.62,2.95,3.44,3.11,2.47,4,1.4,24.5,Low
EMP_08193,Engineering,Autocratic/Micromanagement,3.53,4.09,3.57,3.6,2.22,3,1.7,43.5,Low
EMP_08194,HR,Democratic,4.87,3.38,3.7,2.72,3.47,2,4.3,39.1,Low
EMP_08195,Sales,Supportive,4.82,4.04,2.86,3.84,2.33,4,7.6,45.4,Moderate
EMP_08196,Sales,Supportive,3.57,3.58,2.73,3.48,2.11,3,6.5,50.9,Moderate
EMP_08197,Engineering,Autocratic/Micromanagement,2.98,4.28,2.67,3.2,2.94,4,2.0,53.8,Moderate
EMP_08198,Engineering,Supportive,3.7,3.7,2.49,4.31,1.92,4,8.4,54.6,Moderate
EMP_08199,Product Management,Supportive,3.47,3.55,2.03,3.33,2.12,4,4.3,52.2,Moderate
EMP_08200,Marketing,Supportive,3.92,3.67,3.25,4.17,2.42,1,2.9,50.2,Moderate
EMP_08201,Marketing,Democratic,4.01,3.79,2.15,3.64,2.26,4,0.9,46.1,Moderate
EMP_08202,Sales,Democratic,4.43,4.43,3.39,3.88,2.86,4,8.6,40.4,Low
EMP_08203,Engineering,Democratic,3.52,3.84,2.73,3.11,2.44,5,1.1,39.7,Low
EMP_08204,Engineering,Supportive,2.72,3.17,2.62,3.54,3.76,5,1.1,40.1,Low
EMP_08205,Sales,Supportive,4.16,4.22,2.67,4.13,2.65,4,5.1,47.4,Moderate
EMP_08206,Engineering,Supportive,3.81,3.75,3.49,3.67,2.89,4,3.0,47.4,Moderate
EMP_08207,Data Science,Democratic,3.11,3.86,3.12,4.33,2.91,5,14.4,39.4,Low
EMP_08208,Engineering,Democratic,3.3,4.09,4.51,5.0,2.15,4,0.5,43.2,Low
EMP_08209,HR,Autocratic/Micromanagement,3.99,4.25,3.08,2.88,2.54,5,3.1,38.1,Low
EMP_08210,Marketing,Supportive,4.47,4.03,3.1,3.06,2.18,3,1.6,58.0,Moderate
EMP_08211,Engineering,Democratic,3.37,4.22,2.77,2.98,3.66,4,9.4,46.6,Moderate
EMP_08212,Marketing,Supportive,4.42,4.02,3.33,3.71,2.78,5,10.7,50.6,Moderate
EMP_08213,HR,Supportive,4.78,3.43,3.06,2.85,2.71,4,0.5,55.1,Moderate
EMP_08214,Data Science,Supportive,3.91,3.54,3.21,3.47,1.86,5,11.2,52.7,Moderate
EMP_08215,Data Science,Autocratic/Micromanagement,2.85,4.18,3.43,3.85,1.76,4,2.3,39.7,Low
EMP_08216,Sales,Democratic,4.06,3.85,2.46,4.35,2.38,2,0.8,33.6,Low
EMP_08217,Sales,Supportive,4.58,3.88,3.91,3.69,1.5,4,10.4,52.2,Moderate
EMP_08218,Engineering,Autocratic/Micromanagement,3.85,3.91,2.23,3.29,2.97,3,1.2,37.1,Low
EMP_08219,Sales,Democratic,3.7,4.09,4.46,3.79,2.23,5,4.4,62.8,Moderate
EMP_08220,Product Management,Supportive,4.69,3.84,3.4,3.48,2.37,4,0.6,54.2,Moderate
EMP_08221,Engineering,Autocratic/Micromanagement,4.34,4.61,3.08,3.32,1.0,4,7.1,43.4,Low
EMP_08222,Engineering,Democratic,4.77,4.11,2.27,2.8,3.63,5,7.7,35.7,Low
EMP_08223,Engineering,Democratic,3.88,3.73,1.21,3.46,2.36,3,9.1,35.9,Low
EMP_08224,Data Science,Supportive,2.96,4.53,4.06,3.08,2.69,4,0.5,63.0,Moderate
EMP_08225,Data Science,Autocratic/Micromanagement,4.57,3.75,1.73,3.07,3.4,4,18.1,22.9,Low
EMP_08226,Engineering,Supportive,4.27,3.46,3.38,3.06,2.06,1,2.5,50.1,Moderate
EMP_08227,Product Management,Autocratic/Micromanagement,3.75,3.21,3.64,4.44,3.16,4,0.5,39.8,Low
EMP_08228,Engineering,Democratic,3.66,3.57,2.88,4.64,1.98,3,0.8,39.4,Low
EMP_08229,Engineering,Supportive,4.12,4.13,3.46,3.88,1.81,4,2.5,53.6,Moderate
EMP_08230,Sales,Supportive,2.93,4.35,4.26,2.71,3.4,4,9.2,59.8,Moderate
EMP_08231,Product Management,Supportive,3.78,4.99,2.79,3.61,1.5,4,2.2,53.5,Moderate
EMP_08232,Data Science,Supportive,3.47,4.63,1.53,2.68,1.41,5,0.8,70.3,Moderate
EMP_08233,Marketing,Democratic,5.0,3.41,3.98,3.86,3.69,4,3.0,33.8,Low
EMP_08234,Engineering,Supportive,3.03,3.12,2.0,3.61,1.98,1,5.6,53.7,Moderate
EMP_08235,Marketing,Democratic,3.75,4.04,1.3,2.0,3.02,1,1.9,39.6,Low
EMP_08236,Marketing,Democratic,4.5,3.56,3.69,4.29,1.15,4,4.3,50.4,Moderate
EMP_08237,Sales,Democratic,5.0,2.7,2.64,2.44,1.9,1,0.5,45.0,Moderate
EMP_08238,Engineering,Supportive,4.77,4.29,3.69,3.99,1.17,4,4.8,74.0,Moderate
EMP_08239,Sales,Autocratic/Micromanagement,3.65,3.48,1.89,1.16,2.07,2,2.2,34.1,Low
EMP_08240,HR,Supportive,4.29,3.41,3.6,3.24,1.37,4,1.0,59.9,Moderate
EMP_08241,Product Management,Supportive,4.95,3.28,3.92,2.84,3.09,3,1.6,47.7,Moderate
EMP_08242,Sales,Democratic,3.87,4.21,3.26,3.48,3.15,2,1.8,43.2,Low
EMP_08243,Engineering,Democratic,3.42,3.34,2.32,3.97,2.03,3,0.5,43.4,Low
EMP_08244,Sales,Democratic,3.63,3.35,3.81,3.42,2.29,4,3.7,47.7,Moderate
EMP_08245,Marketing,Supportive,3.31,3.58,1.77,4.02,1.72,2,3.4,57.4,Moderate
EMP_08246,HR,Supportive,3.06,3.64,3.99,3.25,1.0,3,0.8,58.4,Moderate
EMP_08247,Engineering,Supportive,3.79,4.1,2.78,3.14,1.55,4,10.3,61.2,Moderate
EMP_08248,Engineering,Supportive,3.79,4.61,2.39,3.2,3.29,5,12.7,70.1,Moderate
EMP_08249,Engineering,Supportive,3.41,3.99,3.38,3.48,3.44,3,5.4,39.2,Low
EMP_08250,Engineering,Supportive,4.38,4.35,4.02,3.59,3.21,2,5.7,67.4,Moderate
EMP_08251,Sales,Supportive,4.27,3.65,4.72,2.88,1.35,3,12.7,68.0,Moderate
EMP_08252,Marketing,Supportive,4.81,2.79,3.73,3.12,2.58,1,6.6,45.9,Moderate
EMP_08253,HR,Supportive,3.79,3.79,3.36,2.93,3.42,5,10.3,40.1,Low
EMP_08254,Product Management,Autocratic/Micromanagement,4.19,3.02,3.32,3.57,3.58,4,0.5,16.7,Low
EMP_08255,Engineering,Autocratic/Micromanagement,3.41,4.33,4.08,5.0,2.04,5,3.0,58.3,Moderate
EMP_08256,Data Science,Supportive,4.19,4.54,3.69,3.52,1.55,4,5.2,70.1,Moderate
EMP_08257,Sales,Autocratic/Micromanagement,3.33,4.33,3.77,3.21,2.39,3,17.8,44.1,Low
EMP_08258,Marketing,Autocratic/Micromanagement,4.24,4.32,2.57,4.36,1.68,4,8.2,24.1,Low
EMP_08259,Sales,Supportive,3.7,3.66,3.42,4.12,2.77,4,2.1,49.1,Moderate
EMP_08260,Data Science,Autocratic/Micromanagement,3.01,3.72,4.07,3.39,1.78,1,2.2,50.0,Moderate
EMP_08261,Engineering,Democratic,3.17,2.81,5.0,3.19,4.48,2,0.9,32.3,Low
EMP_08262,Product Management,Democratic,3.74,4.09,2.3,3.6,2.57,4,0.5,35.9,Low
EMP_08263,Engineering,Supportive,3.11,3.91,2.92,2.71,1.0,1,0.9,51.0,Moderate
EMP_08264,Data Science,Supportive,3.99,3.83,2.29,3.98,2.39,4,1.3,57.5,Moderate
EMP_08265,Product Management,Supportive,4.66,4.89,3.0,3.29,1.5,4,0.5,54.4,Moderate
EMP_08266,Sales,Supportive,3.57,3.56,3.73,2.33,1.48,5,0.5,54.9,Moderate
EMP_08267,Data Science,Supportive,4.58,5.0,3.62,4.09,1.32,4,4.3,70.9,Moderate
EMP_08268,Product Management,Supportive,4.12,3.34,2.68,3.44,1.0,4,1.2,51.7,Moderate
EMP_08269,Data Science,Supportive,3.2,4.41,1.97,3.51,2.25,4,1.1,69.8,Moderate
EMP_08270,Data Science,Supportive,4.06,3.98,3.94,3.68,2.22,4,0.5,52.8,Moderate
EMP_08271,Marketing,Supportive,3.1,3.36,2.61,3.52,3.21,4,9.4,50.1,Moderate
EMP_08272,Engineering,Democratic,3.05,4.48,3.88,4.16,2.49,1,3.5,63.4,Moderate
EMP_08273,Engineering,Autocratic/Micromanagement,3.27,4.15,3.47,3.55,1.96,2,1.4,39.1,Low
EMP_08274,Sales,Supportive,2.95,3.41,2.62,3.88,1.0,3,0.5,55.4,Moderate
EMP_08275,Product Management,Democratic,1.9,4.32,3.16,4.19,3.25,3,1.8,30.4,Low
EMP_08276,Sales,Supportive,3.83,4.99,2.26,3.85,2.64,5,2.5,30.5,Low
EMP_08277,Data Science,Supportive,2.25,4.58,2.6,3.7,2.15,3,3.7,69.5,Moderate
EMP_08278,Sales,Autocratic/Micromanagement,3.87,4.28,3.63,2.48,4.24,4,2.4,39.4,Low
EMP_08279,Data Science,Supportive,3.18,3.34,2.76,3.37,2.49,4,1.1,49.8,Moderate
EMP_08280,Engineering,Autocratic/Micromanagement,4.11,3.28,2.46,3.32,3.17,4,1.4,22.9,Low
EMP_08281,Data Science,Democratic,3.08,3.3,2.77,2.52,1.41,4,7.8,49.2,Moderate
EMP_08282,Engineering,Supportive,4.23,4.0,3.61,4.34,2.59,3,3.5,46.8,Moderate
EMP_08283,Engineering,Autocratic/Micromanagement,3.54,4.29,4.26,3.24,1.37,1,0.8,67.5,Moderate
EMP_08284,Marketing,Democratic,3.59,4.16,2.88,4.55,1.92,4,7.7,48.5,Moderate
EMP_08285,Product Management,Democratic,4.55,3.51,4.46,3.39,2.21,4,20.0,37.4,Low
EMP_08286,Marketing,Supportive,4.39,3.83,1.53,3.35,2.39,3,6.9,48.9,Moderate
EMP_08287,Data Science,Supportive,3.98,4.63,3.73,4.05,3.2,1,1.4,56.8,Moderate
EMP_08288,Marketing,Supportive,3.83,4.09,2.72,2.65,1.3,5,0.5,60.6,Moderate
EMP_08289,Engineering,Autocratic/Micromanagement,4.12,3.71,3.69,3.31,3.1,2,6.5,15.5,Low
EMP_08290,HR,Democratic,3.56,3.18,2.67,3.72,2.33,4,3.0,44.3,Low
EMP_08291,Engineering,Autocratic/Micromanagement,4.71,4.26,3.98,3.62,2.62,2,17.1,28.2,Low
EMP_08292,Marketing,Supportive,3.31,3.65,3.68,3.29,3.01,3,0.8,49.7,Moderate
EMP_08293,Product Management,Democratic,3.48,4.11,3.6,4.24,2.82,5,2.9,40.4,Low
EMP_08294,Sales,Democratic,3.07,4.74,3.45,3.07,1.6,5,1.1,41.2,Low
EMP_08295,HR,Supportive,3.87,3.09,3.17,4.21,1.05,4,0.5,61.1,Moderate
EMP_08296,Engineering,Democratic,3.33,3.73,1.41,3.82,2.7,1,2.7,43.4,Low
EMP_08297,Sales,Supportive,3.88,3.75,3.62,3.46,2.72,4,3.5,51.2,Moderate
EMP_08298,Sales,Democratic,3.88,4.56,3.55,3.17,2.52,5,6.3,43.0,Low
EMP_08299,Marketing,Autocratic/Micromanagement,4.51,3.72,3.49,3.97,2.08,1,2.1,26.4,Low
EMP_08300,Engineering,Autocratic/Micromanagement,3.76,3.64,3.69,4.05,2.46,2,1.8,41.7,Low
EMP_08301,Sales,Supportive,4.13,4.29,5.0,4.07,3.05,5,0.5,63.5,Moderate
EMP_08302,Sales,Autocratic/Micromanagement,3.57,3.08,3.08,3.3,2.6,1,1.7,39.9,Low
EMP_08303,Engineering,Supportive,3.4,3.83,2.99,4.13,3.41,1,4.5,47.3,Moderate
EMP_08304,Engineering,Supportive,3.24,4.67,3.45,3.38,1.7,4,1.4,65.8,Moderate
EMP_08305,Data Science,Democratic,3.53,4.51,2.68,3.39,1.0,1,2.2,67.1,Moderate
EMP_08306,Sales,Democratic,3.92,3.86,2.79,3.08,2.24,4,3.9,41.0,Low
EMP_08307,Marketing,Democratic,2.65,3.55,4.52,3.69,2.61,3,0.5,54.3,Moderate
EMP_08308,HR,Supportive,3.18,3.99,3.32,3.12,2.16,4,8.1,54.0,Moderate
EMP_08309,Marketing,Democratic,4.5,3.96,3.65,2.69,2.06,3,4.5,43.8,Low
EMP_08310,HR,Democratic,3.56,4.16,4.0,3.67,3.23,1,2.3,39.8,Low
EMP_08311,Engineering,Supportive,5.0,3.59,3.84,3.4,2.73,5,3.4,50.2,Moderate
EMP_08312,Marketing,Democratic,2.62,3.07,2.72,2.8,1.3,3,4.1,49.2,Moderate
EMP_08313,Data Science,Democratic,4.03,4.29,2.6,3.31,2.18,1,1.1,58.8,Moderate
EMP_08314,Sales,Autocratic/Micromanagement,4.48,3.49,2.15,4.08,2.49,5,19.1,0.1,Low
EMP_08315,Engineering,Supportive,3.57,2.98,4.15,4.51,2.21,3,1.5,48.1,Moderate
EMP_08316,HR,Supportive,4.45,3.7,4.14,3.67,1.33,4,10.0,59.1,Moderate
EMP_08317,Marketing,Democratic,2.74,4.42,3.15,3.13,3.37,5,1.0,34.2,Low
EMP_08318,Sales,Supportive,3.64,4.05,3.47,3.99,2.06,4,14.0,50.3,Moderate
EMP_08319,Sales,Supportive,3.55,3.65,2.72,3.8,1.96,4,1.5,43.2,Low
EMP_08320,Engineering,Supportive,2.58,4.78,3.75,4.13,2.12,5,2.3,63.0,Moderate
EMP_08321,Engineering,Democratic,3.44,3.37,2.42,3.88,2.21,4,6.6,38.3,Low
EMP_08322,Sales,Supportive,3.49,4.18,4.43,3.54,2.99,4,0.5,72.6,Moderate
EMP_08323,Sales,Supportive,3.48,4.27,2.33,3.4,2.6,5,2.6,28.4,Low
EMP_08324,Engineering,Supportive,4.51,3.38,3.82,2.67,2.94,3,0.8,50.1,Moderate
EMP_08325,Sales,Supportive,3.07,4.45,3.59,4.11,2.08,3,2.6,51.1,Moderate
EMP_08326,Data Science,Autocratic/Micromanagement,4.35,3.3,2.38,4.28,3.76,1,1.4,15.2,Low
EMP_08327,Engineering,Democratic,4.36,4.17,2.69,2.73,1.64,2,6.0,44.9,Low
EMP_08328,Engineering,Supportive,4.24,4.22,3.75,3.13,1.88,4,5.0,61.0,Moderate
EMP_08329,Data Science,Supportive,4.06,4.97,3.78,3.72,1.75,5,0.5,69.2,Moderate
EMP_08330,Engineering,Supportive,3.51,3.89,2.93,2.89,2.18,4,17.0,44.6,Low
EMP_08331,Data Science,Supportive,4.04,3.28,3.49,4.01,2.35,5,1.3,43.1,Low
EMP_08332,Marketing,Supportive,3.48,3.83,2.46,3.72,1.76,4,3.0,53.6,Moderate
