employee_id,department,manager_leadership_style,pers_openness,pers_conscientiousness,pers_extraversion,pers_agreeableness,pers_neuroticism,work_flexibility_preference,years_at_company,p_o_fit_score,fit_eligibility_class
EMP_4203,Engineering,Democratic,3.5,2.68,3.62,3.23,1.75,4,1.7,49.8,Moderate
EMP_4204,Product,Democratic,4.38,5.0,2.59,4.16,1.75,4,2.0,37.7,Low
EMP_4205,Engineering,Autocratic/Micromanagement,3.92,4.52,3.08,3.83,2.34,5,0.5,51.3,Moderate
EMP_4206,Sales,Supportive,2.78,3.03,1.92,2.9,2.8,4,1.8,32.9,Low
EMP_4207,Sales,Democratic,3.5,3.59,3.58,3.42,3.97,3,5.2,36.8,Low
EMP_4208,Sales,Democratic,5.0,3.66,1.99,3.03,3.2,5,6.6,24.0,Low
EMP_4209,Engineering,Autocratic/Micromanagement,3.68,4.45,2.45,3.61,1.74,5,7.6,56.9,Moderate
EMP_4210,Engineering,Democratic,3.37,2.5,4.17,3.03,2.21,3,0.5,41.5,Low
EMP_4211,Engineering,Autocratic/Micromanagement,3.94,3.5,4.14,3.54,2.67,3,5.4,43.4,Low
EMP_4212,Sales,Autocratic/Micromanagement,4.13,2.74,3.5,3.34,1.51,5,2.4,25.2,Low
EMP_4213,Sales,Supportive,3.28,3.63,3.42,3.41,2.71,4,0.8,43.7,Low
EMP_4214,Engineering,Democratic,3.95,3.52,2.78,4.73,1.75,4,2.4,39.1,Low
EMP_4215,Marketing,Supportive,3.37,3.85,2.58,3.28,1.38,1,6.5,58.3,Moderate
EMP_4216,HR,Supportive,4.1,3.44,2.91,2.34,1.94,4,2.0,47.2,Moderate
EMP_4217,Engineering,Democratic,3.72,3.35,1.99,4.11,3.03,3,15.0,28.5,Low
EMP_4218,Sales,Autocratic/Micromanagement,3.94,4.17,3.4,4.1,3.02,2,3.4,34.9,Low
EMP_4219,Marketing,Autocratic/Micromanagement,3.07,4.07,3.24,2.31,2.78,5,2.4,37.1,Low
EMP_4220,Data Science,Supportive,3.03,4.13,2.45,3.08,3.49,4,1.2,63.6,Moderate
EMP_4221,Data Science,Supportive,4.26,3.69,4.45,3.76,3.41,3,0.5,37.4,Low
EMP_4222,Marketing,Democratic,3.54,3.46,3.69,3.81,2.86,3,3.3,38.9,Low
EMP_4223,Product,Democratic,3.8,3.73,3.75,3.5,2.75,2,3.0,43.4,Low
EMP_4224,HR,Supportive,3.39,4.1,2.81,3.51,2.8,1,2.5,43.3,Low
EMP_4225,Sales,Autocratic/Micromanagement,4.23,2.49,3.2,2.94,2.58,3,2.7,20.8,Low
EMP_4226,Marketing,Autocratic/Micromanagement,3.17,4.04,3.7,2.06,1.0,2,6.5,34.7,Low
EMP_4227,Data Science,Democratic,3.51,3.99,3.32,4.73,3.61,3,1.3,38.1,Low
EMP_4228,Marketing,Autocratic/Micromanagement,4.15,3.84,4.48,2.92,3.02,5,2.8,22.4,Low
EMP_4229,Sales,Supportive,4.42,3.71,3.04,3.61,1.73,2,4.0,52.1,Moderate
EMP_4230,Engineering,Democratic,3.23,2.26,2.8,3.4,3.84,1,0.8,11.1,Low
EMP_4231,Marketing,Democratic,4.97,3.54,3.71,4.04,2.23,5,9.1,43.3,Low
EMP_4232,Sales,Supportive,3.82,4.87,2.19,3.57,2.61,4,4.7,32.0,Low
EMP_4233,Data Science,Autocratic/Micromanagement,2.87,3.81,3.94,3.59,3.52,1,0.5,20.3,Low
EMP_4234,Product,Democratic,3.86,3.62,2.16,1.92,2.88,1,7.0,40.9,Low
EMP_4235,Engineering,Democratic,3.33,3.81,3.71,3.0,3.77,4,9.3,38.9,Low
EMP_4236,Data Science,Supportive,3.9,4.01,2.68,3.95,2.42,3,5.5,70.8,Moderate
EMP_4237,Engineering,Supportive,3.57,4.2,3.58,3.89,4.05,4,1.9,50.4,Moderate
EMP_4238,HR,Supportive,3.65,3.66,3.93,2.93,2.08,3,15.0,41.1,Low
EMP_4239,Marketing,Democratic,2.96,4.05,3.32,2.55,3.75,5,0.5,31.1,Low
EMP_4240,Data Science,Democratic,4.29,4.81,2.24,3.58,1.0,4,2.7,63.1,Moderate
EMP_4241,Marketing,Supportive,2.79,4.4,2.48,1.76,1.82,1,0.7,47.1,Moderate
EMP_4242,Data Science,Democratic,2.82,5.0,2.62,2.81,2.94,3,2.0,43.8,Low
EMP_4243,HR,Democratic,3.86,3.41,1.68,4.56,2.38,4,9.2,42.9,Low
EMP_4244,Sales,Democratic,4.72,4.81,4.1,4.37,2.64,2,5.5,48.4,Moderate
EMP_4245,Sales,Democratic,3.35,3.33,3.29,3.79,2.73,1,5.3,40.8,Low
EMP_4246,Product,Autocratic/Micromanagement,4.09,4.01,2.29,3.68,1.75,1,1.5,24.2,Low
EMP_4247,Data Science,Democratic,4.35,4.24,4.36,2.33,1.81,3,9.5,56.0,Moderate
EMP_4248,Engineering,Democratic,4.17,3.49,2.64,3.06,2.89,4,1.6,36.7,Low
EMP_4249,Sales,Supportive,3.38,3.85,3.4,3.32,2.17,1,0.5,48.4,Moderate
EMP_4250,Product,Supportive,2.84,4.35,2.54,3.07,3.77,4,3.6,40.7,Low
EMP_4251,Data Science,Supportive,2.05,3.37,1.59,3.29,2.55,4,1.6,43.0,Low
EMP_4252,Engineering,Democratic,3.42,4.8,2.11,4.28,3.28,5,0.6,52.7,Moderate
EMP_4253,Data Science,Supportive,4.42,2.97,2.84,3.17,3.05,5,9.5,52.5,Moderate
EMP_4254,Sales,Supportive,2.81,4.96,3.92,3.3,2.22,5,3.5,47.5,Moderate
EMP_4255,Engineering,Autocratic/Micromanagement,4.09,4.4,3.48,3.94,1.12,5,9.9,51.3,Moderate
EMP_4256,Marketing,Supportive,2.93,3.75,3.31,2.65,3.65,3,3.1,45.5,Moderate
EMP_4257,Product,Supportive,3.67,3.56,1.59,3.0,1.92,3,0.5,52.7,Moderate
EMP_4258,Sales,Supportive,4.1,3.5,4.22,3.06,2.38,3,0.5,64.6,Moderate
EMP_4259,Data Science,Autocratic/Micromanagement,3.14,3.72,3.38,3.53,2.58,3,8.1,43.3,Low
EMP_4260,Sales,Supportive,3.72,3.77,3.1,3.29,2.66,2,0.5,45.8,Moderate
EMP_4261,Engineering,Democratic,3.31,4.55,4.11,3.31,3.47,4,3.3,52.2,Moderate
EMP_4262,Product,Democratic,4.09,4.98,4.2,3.1,2.7,1,1.2,43.1,Low
EMP_4263,Sales,Democratic,3.76,3.92,4.12,2.86,2.6,2,4.1,48.4,Moderate
EMP_4264,Data Science,Democratic,3.64,3.29,3.0,3.87,3.51,2,1.2,34.2,Low
EMP_4265,Marketing,Autocratic/Micromanagement,4.69,3.47,2.4,3.3,3.18,5,0.5,13.9,Low
EMP_4266,Sales,Supportive,4.06,3.69,3.99,3.87,2.11,2,4.6,48.0,Moderate
EMP_4267,Marketing,Supportive,3.12,3.18,2.11,2.83,1.78,5,1.3,50.2,Moderate
EMP_4268,Engineering,Supportive,3.54,3.09,4.76,3.1,2.04,2,2.8,46.3,Moderate
EMP_4269,HR,Supportive,3.55,5.0,3.22,3.37,2.66,4,5.2,47.7,Moderate
EMP_4270,Product,Supportive,3.66,3.98,2.35,3.42,1.7,3,4.2,54.0,Moderate
EMP_4271,Marketing,Supportive,5.0,3.3,2.21,3.95,2.77,3,1.5,49.7,Moderate
EMP_4272,Product,Democratic,3.86,4.29,2.18,3.24,2.6,5,4.8,34.3,Low
EMP_4273,Engineering,Democratic,2.17,3.09,3.31,3.95,1.0,2,9.1,42.5,Low
EMP_4274,Sales,Supportive,3.22,3.14,3.19,3.72,1.58,2,3.3,57.1,Moderate
EMP_4275,Marketing,Democratic,2.25,3.32,2.21,3.44,1.0,4,4.3,42.5,Low
EMP_4276,Sales,Supportive,3.37,4.79,2.91,2.93,2.42,4,7.0,38.2,Low
EMP_4277,Sales,Supportive,2.21,3.65,2.11,3.95,3.56,5,6.5,25.3,Low
EMP_4278,Data Science,Democratic,2.99,2.33,3.67,2.94,1.19,4,1.5,31.5,Low
EMP_4279,Engineering,Supportive,2.54,4.53,3.16,3.49,1.64,4,15.0,71.4,Moderate
EMP_4280,Data Science,Supportive,3.87,3.62,2.9,3.47,2.57,3,0.5,35.2,Low
EMP_4281,Engineering,Democratic,3.6,2.69,2.17,3.38,1.85,4,15.0,46.0,Moderate
EMP_4282,Marketing,Autocratic/Micromanagement,3.81,3.61,2.96,3.27,1.85,4,1.0,48.2,Moderate
EMP_4283,Engineering,Democratic,3.53,4.11,2.87,3.01,3.13,2,2.0,49.4,Moderate
EMP_4284,Engineering,Supportive,2.62,4.04,3.45,2.53,2.3,4,7.5,66.4,Moderate
EMP_4285,Sales,Autocratic/Micromanagement,3.96,4.88,3.33,4.34,1.51,2,1.0,39.0,Low
EMP_4286,Sales,Democratic,4.95,3.29,3.83,3.2,1.03,3,0.9,47.2,Moderate
EMP_4287,Product,Democratic,3.89,3.83,2.81,3.42,4.47,3,3.6,42.2,Low
EMP_4288,Sales,Autocratic/Micromanagement,3.3,3.38,1.71,3.42,3.6,3,4.3,7.8,Low
EMP_4289,Data Science,Democratic,2.6,2.87,3.99,4.16,2.34,4,0.5,37.0,Low
EMP_4290,HR,Supportive,2.96,4.33,2.45,4.66,2.77,1,2.1,51.5,Moderate
EMP_4291,Sales,Democratic,3.92,4.08,2.31,3.6,2.31,1,2.4,30.9,Low
EMP_4292,Engineering,Democratic,4.35,3.97,3.17,3.41,3.11,2,1.1,29.1,Low
EMP_4293,Sales,Democratic,3.78,4.06,3.44,2.83,2.02,2,2.8,37.7,Low
EMP_4294,Product,Democratic,4.16,3.39,2.78,2.63,2.27,2,0.6,36.9,Low
EMP_4295,Data Science,Autocratic/Micromanagement,4.1,3.2,2.77,2.44,3.06,4,1.4,15.0,Low
EMP_4296,Data Science,Autocratic/Micromanagement,3.95,3.82,2.89,3.02,3.86,3,4.4,32.0,Low
EMP_4297,Engineering,Autocratic/Micromanagement,3.14,4.5,4.33,2.25,3.29,3,7.2,43.1,Low
EMP_4298,Engineering,Autocratic/Micromanagement,3.72,4.76,3.2,4.15,3.69,4,3.1,47.1,Moderate
EMP_4299,Sales,Autocratic/Micromanagement,3.01,4.28,2.43,3.75,2.45,4,0.5,19.3,Low
EMP_4300,Sales,Supportive,3.61,3.82,2.43,3.35,2.2,1,4.0,34.8,Low
EMP_4301,Engineering,Supportive,3.83,3.96,3.0,4.17,1.15,5,8.0,51.3,Moderate
EMP_4302,Product,Democratic,4.78,3.81,3.39,2.86,2.76,5,2.5,36.7,Low
EMP_4303,HR,Autocratic/Micromanagement,2.68,3.18,3.59,3.01,3.0,2,2.4,31.3,Low
EMP_4304,Sales,Democratic,3.94,3.81,3.3,2.34,2.46,4,15.0,43.7,Low
EMP_4305,HR,Democratic,4.64,3.0,2.53,3.96,2.08,1,3.5,39.0,Low
EMP_4306,Engineering,Supportive,4.13,3.73,2.86,3.01,3.69,1,5.7,43.5,Low
EMP_4307,Sales,Supportive,4.18,4.78,3.79,3.51,3.21,3,3.6,44.8,Low
EMP_4308,Marketing,Democratic,4.01,4.29,2.28,4.1,3.75,5,0.9,33.2,Low
EMP_4309,HR,Supportive,4.51,3.25,2.83,4.32,1.94,4,1.2,51.3,Moderate
EMP_4310,HR,Supportive,2.84,3.76,3.68,3.48,2.13,3,3.8,54.4,Moderate
EMP_4311,Data Science,Supportive,2.63,3.3,3.9,3.73,3.66,3,2.1,42.1,Low
EMP_4312,Product,Supportive,3.6,3.76,3.05,2.96,2.66,3,1.8,44.4,Low
EMP_4313,Engineering,Democratic,2.09,4.42,2.87,4.51,2.24,3,0.5,55.1,Moderate
EMP_4314,Product,Supportive,4.46,4.19,2.14,3.4,2.3,5,7.6,46.6,Moderate
EMP_4315,Product,Democratic,4.45,5.0,3.62,3.55,2.69,4,7.6,37.5,Low
EMP_4316,Engineering,Supportive,3.3,4.52,4.26,3.26,3.5,3,2.2,54.0,Moderate
EMP_4317,Marketing,Autocratic/Micromanagement,3.34,3.92,5.0,4.22,2.57,3,4.2,43.7,Low
EMP_4318,Engineering,Supportive,3.55,4.21,3.51,3.62,3.33,5,0.7,56.1,Moderate
EMP_4319,Sales,Democratic,3.64,3.68,3.16,3.96,3.07,4,2.5,42.2,Low
EMP_4320,Sales,Democratic,3.69,3.12,2.46,3.71,2.0,2,2.0,25.7,Low
EMP_4321,Sales,Supportive,3.99,4.58,1.7,3.37,2.0,3,3.7,40.3,Low
EMP_4322,Product,Autocratic/Micromanagement,3.48,4.41,3.34,4.06,2.34,3,2.2,35.6,Low
EMP_4323,Marketing,Democratic,4.26,3.66,5.0,3.71,1.63,5,2.4,32.8,Low
EMP_4324,Sales,Democratic,3.91,3.96,4.22,2.92,2.29,3,1.2,43.5,Low
EMP_4325,HR,Supportive,3.18,4.54,4.09,2.91,3.91,1,0.5,54.9,Moderate
EMP_4326,Product,Autocratic/Micromanagement,4.53,4.31,3.4,3.59,2.67,3,8.7,17.0,Low
EMP_4327,Engineering,Autocratic/Micromanagement,2.65,2.92,3.49,4.04,2.09,3,0.5,46.1,Moderate
EMP_4328,Product,Supportive,3.54,3.95,1.26,4.48,4.23,4,1.2,34.5,Low
EMP_4329,Engineering,Supportive,4.28,3.7,3.81,2.43,1.96,2,2.1,52.1,Moderate
EMP_4330,HR,Autocratic/Micromanagement,3.09,4.47,2.74,3.52,1.93,1,1.3,43.1,Low
EMP_4331,Data Science,Democratic,3.82,4.42,2.64,3.79,3.68,1,2.8,62.6,Moderate
EMP_4332,Engineering,Autocratic/Micromanagement,3.98,4.59,2.94,3.68,3.23,3,2.2,48.9,Moderate
EMP_4333,Sales,Democratic,3.0,3.13,2.91,4.11,2.6,3,1.0,19.7,Low
EMP_4334,Marketing,Democratic,3.55,3.33,2.63,3.89,3.37,5,0.5,36.6,Low
EMP_4335,Data Science,Supportive,3.49,4.47,3.21,2.91,2.94,3,0.5,57.1,Moderate
EMP_4336,Engineering,Supportive,3.21,3.45,2.75,2.89,1.75,1,2.3,54.2,Moderate
EMP_4337,Sales,Democratic,5.0,2.89,3.28,3.69,1.0,4,6.5,45.2,Moderate
EMP_4338,Product,Autocratic/Micromanagement,3.07,4.12,2.01,4.09,2.25,5,0.5,36.1,Low
EMP_4339,Data Science,Supportive,4.3,3.47,3.03,3.59,3.57,3,4.0,46.4,Moderate
EMP_4340,Engineering,Democratic,3.33,4.87,2.32,2.55,2.36,3,5.5,54.9,Moderate
EMP_4341,Sales,Democratic,2.84,3.98,2.69,2.87,3.07,4,1.1,25.0,Low
EMP_4342,Engineering,Democratic,3.67,3.9,3.31,3.91,2.85,1,3.9,45.4,Moderate
EMP_4343,HR,Autocratic/Micromanagement,4.05,3.58,1.92,3.29,1.35,5,4.1,23.4,Low
EMP_4344,HR,Autocratic/Micromanagement,4.24,4.75,2.54,3.57,2.37,5,4.3,19.3,Low
EMP_4345,Sales,Supportive,4.69,4.02,3.66,4.14,2.99,3,7.8,39.8,Low
EMP_4346,Data Science,Autocratic/Micromanagement,5.0,3.55,2.07,2.78,2.07,3,1.8,25.3,Low
EMP_4347,HR,Autocratic/Micromanagement,3.78,3.32,4.62,3.25,2.41,1,1.0,35.9,Low
EMP_4348,Sales,Autocratic/Micromanagement,3.14,3.76,4.16,3.19,3.01,5,2.7,50.2,Moderate
EMP_4349,HR,Democratic,3.92,3.21,2.8,3.71,2.76,4,0.5,43.4,Low
EMP_4350,Marketing,Autocratic/Micromanagement,3.41,4.42,2.57,3.96,3.54,3,1.4,30.6,Low
EMP_4351,HR,Supportive,4.25,2.71,3.36,2.61,3.01,1,7.5,44.1,Low
EMP_4352,Sales,Supportive,2.69,3.72,2.04,3.5,1.94,4,2.7,41.3,Low
EMP_4353,Sales,Autocratic/Micromanagement,5.0,4.17,1.6,4.02,2.32,5,2.0,10.1,Low
EMP_4354,Product,Supportive,4.2,4.01,2.83,2.39,2.72,4,1.1,50.8,Moderate
EMP_4355,Sales,Supportive,2.42,3.37,3.09,3.46,3.77,1,1.0,41.1,Low
EMP_4356,Marketing,Autocratic/Micromanagement,3.1,4.2,3.28,2.77,2.32,3,0.9,32.4,Low
EMP_4357,Engineering,Autocratic/Micromanagement,4.17,3.27,2.71,3.12,1.31,2,6.2,22.5,Low
EMP_4358,Marketing,Supportive,4.42,3.79,4.22,2.0,3.05,5,14.7,41.2,Low
EMP_4359,Sales,Autocratic/Micromanagement,2.71,4.19,2.0,4.34,2.1,3,2.7,28.5,Low
EMP_4360,Engineering,Democratic,4.1,4.08,2.29,3.29,1.67,4,0.5,58.9,Moderate
EMP_4361,Engineering,Democratic,2.24,3.39,3.59,3.02,2.72,1,4.9,34.8,Low
EMP_4362,Marketing,Autocratic/Micromanagement,3.54,4.52,2.27,3.7,3.48,2,7.3,32.2,Low
EMP_4363,HR,Democratic,4.38,3.85,2.24,2.87,2.24,4,9.4,42.3,Low
EMP_4364,Sales,Supportive,3.21,4.25,3.3,2.82,3.1,5,3.5,44.5,Low
EMP_4365,Engineering,Supportive,2.55,4.72,2.36,4.41,3.25,2,2.5,57.5,Moderate
EMP_4366,Marketing,Democratic,3.7,4.47,3.09,4.59,3.33,3,3.4,44.9,Low
EMP_4367,Engineering,Democratic,3.18,4.47,2.64,3.14,2.11,4,0.5,52.8,Moderate
EMP_4368,Sales,Autocratic/Micromanagement,4.04,3.92,2.51,4.14,1.8,4,3.7,12.2,Low
EMP_4369,Engineering,Autocratic/Micromanagement,2.98,4.28,1.52,3.71,1.91,4,4.3,58.4,Moderate
EMP_4370,Engineering,Democratic,3.06,3.93,3.31,2.65,3.33,1,4.5,27.4,Low
EMP_4371,Engineering,Autocratic/Micromanagement,2.19,3.07,2.2,2.94,3.23,3,2.9,32.1,Low
EMP_4372,Data Science,Supportive,3.72,3.98,3.07,4.43,1.93,5,4.2,55.4,Moderate
EMP_4373,Engineering,Supportive,3.49,3.95,2.79,2.64,4.41,5,3.6,39.5,Low
EMP_4374,Data Science,Autocratic/Micromanagement,2.77,4.15,3.03,4.87,1.84,4,0.5,49.4,Moderate
EMP_4375,Sales,Supportive,3.74,3.72,3.08,3.16,3.5,5,8.0,46.2,Moderate
EMP_4376,Sales,Supportive,4.32,3.34,3.35,4.45,3.92,2,3.4,39.4,Low
EMP_4377,Data Science,Democratic,3.45,4.19,2.62,3.32,2.79,3,4.6,54.6,Moderate
EMP_4378,HR,Democratic,3.79,3.01,4.19,3.98,2.08,4,1.5,54.1,Moderate
EMP_4379,Engineering,Autocratic/Micromanagement,3.79,4.68,1.72,4.34,2.1,2,8.8,57.5,Moderate
EMP_4380,Sales,Supportive,2.76,3.66,3.02,4.33,2.49,5,2.4,51.9,Moderate
EMP_4381,Engineering,Supportive,5.0,3.95,3.87,3.15,3.56,3,4.0,42.7,Low
EMP_4382,Engineering,Supportive,3.27,4.14,3.58,2.99,1.74,3,10.6,61.6,Moderate
EMP_4383,Sales,Democratic,4.06,4.15,2.42,3.45,1.23,2,8.7,34.6,Low
EMP_4384,Sales,Supportive,4.14,2.95,2.55,2.72,2.99,3,3.6,28.5,Low
EMP_4385,Product,Democratic,3.5,4.29,2.39,3.64,3.17,4,0.6,34.6,Low
EMP_4386,Sales,Autocratic/Micromanagement,4.02,3.98,3.68,3.01,4.27,3,10.5,21.8,Low
EMP_4387,Product,Autocratic/Micromanagement,3.77,3.42,2.61,4.15,1.59,2,14.5,41.2,Low
EMP_4388,Engineering,Supportive,2.61,3.35,3.4,3.16,2.59,5,0.5,54.4,Moderate
EMP_4389,Engineering,Democratic,3.37,3.6,3.41,2.45,3.63,1,2.1,35.6,Low
EMP_4390,Engineering,Democratic,3.17,3.02,5.0,4.34,2.8,5,2.8,34.6,Low
EMP_4391,Engineering,Autocratic/Micromanagement,3.28,4.83,3.45,3.61,2.54,3,0.5,55.3,Moderate
EMP_4392,Sales,Autocratic/Micromanagement,2.69,4.69,2.55,3.52,3.33,3,0.7,16.4,Low
EMP_4393,Marketing,Supportive,4.39,4.07,2.03,4.16,2.22,3,2.7,54.5,Moderate
EMP_4394,Engineering,Democratic,4.72,3.67,2.98,4.02,3.38,4,11.5,41.0,Low
EMP_4395,Product,Supportive,4.28,3.68,3.1,3.04,1.7,4,0.5,52.6,Moderate
EMP_4396,HR,Supportive,4.49,4.25,1.43,3.23,1.48,5,8.5,60.1,Moderate
EMP_4397,Data Science,Supportive,3.36,4.85,2.63,2.83,2.48,3,8.0,64.6,Moderate
EMP_4398,Engineering,Democratic,3.15,3.46,3.44,2.62,1.0,4,6.8,50.1,Moderate
EMP_4399,Engineering,Democratic,3.05,3.13,2.77,3.85,2.77,3,1.7,52.3,Moderate
EMP_4400,Engineering,Supportive,4.05,4.73,3.97,3.74,1.31,5,2.4,81.5,High
EMP_4401,Engineering,Democratic,3.76,2.73,1.95,3.96,2.93,5,1.8,35.9,Low
EMP_4402,Sales,Supportive,3.55,3.19,3.74,4.27,2.85,3,10.3,48.6,Moderate
EMP_4403,Engineering,Democratic,4.51,3.65,3.93,3.96,2.65,3,2.6,32.8,Low
EMP_4404,Data Science,Supportive,3.88,2.86,3.97,4.02,3.05,2,0.5,50.3,Moderate
EMP_4405,Product,Supportive,3.01,4.47,1.95,2.25,2.86,4,1.1,49.1,Moderate
EMP_4406,Marketing,Democratic,3.12,4.31,3.45,3.32,2.47,5,2.2,35.0,Low
EMP_4407,Product,Supportive,4.08,3.46,2.66,4.08,4.16,5,10.7,47.2,Moderate
EMP_4408,Engineering,Democratic,4.33,4.57,2.08,2.8,3.01,4,2.9,50.1,Moderate
EMP_4409,Data Science,Supportive,3.99,4.67,2.87,3.56,3.32,4,4.2,57.5,Moderate
EMP_4410,Sales,Democratic,4.93,3.73,2.48,3.81,3.56,3,0.5,21.0,Low
EMP_4411,Engineering,Supportive,4.74,3.53,3.94,3.77,3.23,4,7.3,43.1,Low
EMP_4412,Engineering,Democratic,3.91,5.0,3.61,3.72,4.35,3,2.7,45.3,Moderate
EMP_4413,Marketing,Autocratic/Micromanagement,3.01,4.23,2.28,3.86,2.83,4,8.9,46.0,Moderate
EMP_4414,Marketing,Supportive,2.68,3.95,2.62,3.61,2.69,1,2.1,44.8,Low
EMP_4415,Sales,Democratic,3.33,4.62,2.9,2.62,2.18,1,4.0,28.6,Low
EMP_4416,Sales,Supportive,4.13,3.98,3.14,3.8,2.49,4,2.2,45.9,Moderate
EMP_4417,Sales,Democratic,4.88,3.5,4.01,3.67,2.12,5,0.5,47.6,Moderate
EMP_4418,Engineering,Supportive,3.89,3.85,3.75,2.63,3.24,4,1.1,45.0,Moderate
EMP_4419,Data Science,Democratic,4.42,4.42,3.24,4.33,1.97,4,0.5,69.6,Moderate
EMP_4420,Engineering,Democratic,3.43,2.6,2.99,3.82,2.76,5,2.0,41.5,Low
EMP_4421,Engineering,Autocratic/Micromanagement,4.04,3.63,1.78,2.67,3.15,3,3.7,20.1,Low
EMP_4422,Product,Democratic,4.18,4.63,4.23,3.01,2.82,2,1.0,34.7,Low
EMP_4423,Sales,Democratic,2.21,3.49,2.84,3.16,1.98,5,2.4,24.2,Low
EMP_4424,Marketing,Democratic,3.31,4.73,4.44,3.16,3.26,5,2.2,27.9,Low
EMP_4425,Data Science,Autocratic/Micromanagement,4.26,4.65,3.36,3.68,2.63,3,2.7,44.1,Low
EMP_4426,Data Science,Autocratic/Micromanagement,3.79,3.76,4.82,2.91,1.0,2,0.7,46.8,Moderate
EMP_4427,Engineering,Supportive,2.76,3.46,3.69,4.18,1.91,5,2.7,52.3,Moderate
EMP_4428,Engineering,Autocratic/Micromanagement,1.9,3.63,2.05,4.13,3.82,4,1.6,33.8,Low
EMP_4429,Engineering,Democratic,3.34,5.0,2.71,3.87,3.89,1,1.2,57.9,Moderate
EMP_4430,HR,Autocratic/Micromanagement,3.55,4.92,3.06,3.53,3.12,2,3.1,37.5,Low
EMP_4431,Marketing,Autocratic/Micromanagement,2.98,3.88,2.5,4.06,3.33,5,0.6,34.1,Low
EMP_4432,Sales,Supportive,3.7,3.44,2.9,3.33,2.08,1,8.1,44.6,Low
EMP_4433,Sales,Democratic,3.95,3.87,2.11,3.07,2.49,3,9.6,23.1,Low
EMP_4434,Product,Supportive,4.07,3.95,3.2,4.21,3.69,3,3.8,34.9,Low
EMP_4435,Engineering,Supportive,1.95,3.05,3.39,3.69,3.04,2,1.3,38.7,Low
EMP_4436,Data Science,Supportive,2.68,3.85,2.4,3.09,2.75,2,3.4,46.7,Moderate
EMP_4437,Data Science,Democratic,3.39,4.59,4.75,3.25,2.55,3,3.2,55.0,Moderate
EMP_4438,HR,Supportive,4.0,2.72,3.25,3.06,3.64,3,1.7,47.7,Moderate
EMP_4439,Product,Supportive,3.94,4.3,2.55,4.71,3.6,5,1.2,39.2,Low
EMP_4440,Engineering,Democratic,3.93,4.62,1.9,3.5,3.22,3,0.6,49.4,Moderate
EMP_4441,Product,Supportive,3.33,3.46,3.25,3.59,2.75,3,0.9,43.6,Low
EMP_4442,HR,Supportive,3.37,4.82,2.99,3.93,2.41,3,3.7,54.7,Moderate
EMP_4443,Engineering,Supportive,3.09,3.39,3.83,2.77,3.25,1,7.6,51.8,Moderate
EMP_4444,Data Science,Supportive,4.14,4.06,3.09,4.16,1.82,1,1.7,76.6,High
EMP_4445,Sales,Democratic,2.96,3.62,2.25,3.14,1.98,4,0.5,27.8,Low
EMP_4446,Product,Supportive,4.2,3.62,4.54,4.6,1.54,2,0.5,62.4,Moderate
EMP_4447,Engineering,Autocratic/Micromanagement,3.75,3.43,3.55,3.31,3.69,3,1.8,29.9,Low
EMP_4448,HR,Democratic,3.57,4.22,3.0,4.12,2.12,5,0.9,41.5,Low
EMP_4449,Data Science,Supportive,3.14,4.31,3.33,2.0,3.02,3,1.4,56.1,Moderate
EMP_4450,Marketing,Supportive,2.65,3.76,3.58,2.79,2.6,3,1.0,51.2,Moderate
EMP_4451,Sales,Democratic,3.15,2.98,2.06,3.32,5.0,5,3.8,13.9,Low
EMP_4452,Sales,Democratic,3.37,4.04,3.33,2.28,3.05,5,3.6,24.0,Low
EMP_4453,HR,Supportive,1.94,4.05,2.84,3.86,1.21,5,8.5,60.1,Moderate
EMP_4454,HR,Supportive,3.46,3.67,3.61,3.69,3.64,4,4.2,47.9,Moderate
EMP_4455,Product,Autocratic/Micromanagement,4.25,4.92,2.61,2.91,2.39,5,0.6,18.5,Low
EMP_4456,Engineering,Supportive,4.0,2.86,2.72,3.49,2.54,5,4.9,50.0,Moderate
EMP_4457,Marketing,Supportive,3.25,2.47,4.53,3.98,2.16,3,0.7,42.8,Low
EMP_4458,Engineering,Autocratic/Micromanagement,3.63,3.36,4.18,2.24,2.86,4,2.9,33.3,Low
EMP_4459,Sales,Democratic,3.21,4.23,1.0,2.74,2.85,2,0.5,30.5,Low
EMP_4460,Sales,Supportive,3.7,3.17,4.13,3.3,2.18,4,0.5,56.4,Moderate
EMP_4461,Sales,Democratic,4.68,3.21,3.14,3.51,2.29,3,2.2,39.7,Low
EMP_4462,Sales,Supportive,4.28,4.37,2.63,3.46,2.78,3,0.5,25.5,Low
EMP_4463,Product,Democratic,3.96,4.08,2.39,4.03,1.0,2,1.3,47.2,Moderate
EMP_4464,Engineering,Democratic,3.25,4.03,2.44,3.79,1.55,3,1.4,60.8,Moderate
EMP_4465,Marketing,Autocratic/Micromanagement,4.12,4.27,2.66,3.92,4.04,3,5.1,17.4,Low
EMP_4466,Data Science,Autocratic/Micromanagement,2.42,3.54,2.3,2.67,2.96,4,1.4,39.0,Low
EMP_4467,Engineering,Autocratic/Micromanagement,3.42,3.57,2.12,3.59,2.28,3,2.4,46.9,Moderate
EMP_4468,Engineering,Autocratic/Micromanagement,4.01,4.29,2.37,3.32,1.34,4,5.2,38.2,Low
EMP_4469,Product,Democratic,4.12,2.99,3.46,4.38,2.65,3,0.8,32.8,Low
